"id","ep_num","segment","title","role","text"
1120123,112,1,"Mecha Striesand","The helicopter lands, and a figure steps out from inside. ","She walks into the light, it is Barbara Streisand."
1120124,112,1,"Mecha Striesand","MS. STREISAND","Who is the boy I saw on the News report tonight?"
1120125,112,1,"Mecha Striesand","The other boys all point at Kyle.",""
1120126,112,1,"Mecha Striesand","MS. STREISAND","Hello there, little boy. Do you know who I am?"
1120127,112,1,"Mecha Striesand","KYLE","No."
1120128,112,1,"Mecha Striesand","Babs looks shocked.",""
1120129,112,1,"Mecha Striesand","MS. STREISAND","Oh I bet you do- (Singing) I'm going... Where there's lucky clovers in the sun..."
1120130,112,1,"Mecha Striesand","KYLE","(Covering his ears) AGH! Stop that!"
1120131,112,1,"Mecha Striesand","STAN","Yeah, that sucks, dude."
1120132,112,1,"Mecha Striesand","Now Babs looks pissed off.",""
1120133,112,1,"Mecha Striesand","MS. STREISAND","I'm Barbara Streisand!"
1120134,112,1,"Mecha Striesand","STAN","So."
1120135,112,1,"Mecha Striesand","MS. STREISAND","So?! (Composing herself) So... I'm a VERY famous and VERY important individual."
1120136,112,1,"Mecha Striesand","STAN","Like John Elway important?"
1120137,112,1,"Mecha Striesand","MS. STREISAND","WHAT?!"
1120138,112,1,"Mecha Striesand","STAN","Do you know John Elway?"
1120139,112,1,"Mecha Striesand","MS. STREISAND","No!"
1120140,112,1,"Mecha Striesand","STAN","(To the boys) Oh, so you're really famous and important but you don't know John Elway."
1120141,112,1,"Mecha Striesand","Babs looks ready to kill. But she takes a deep breath and ","tries another approach."
1120142,112,1,"Mecha Striesand","MS. STREISAND","Look, little boy, I understand that you found a neat little triangle near here. You know what I'm talking about?"
1120143,112,1,"Mecha Striesand","KYLE","(Suspicious) Yeah..."
1120144,112,1,"Mecha Striesand","CARTMAN","No, I found it, HE stole it!"
1120145,112,1,"Mecha Striesand","KYLE","YOU THREW IT AWAY, CARTMAN!!!"
1120146,112,1,"Mecha Striesand","CARTMAN","(To Streisand) I'm not talking to him, because he's a dirty thief."
1120147,112,1,"Mecha Striesand","Babs ignores this and kneels down next to Kyle.",""
1120148,112,1,"Mecha Striesand","MS. STREISAND","(Excited) Little boy, does the triangle have a symbol of two snakes joined at the middle?"
1120149,112,1,"Mecha Striesand","KYLE","Yeah, how'd you know?"
1120150,112,1,"Mecha Striesand","Bab's eyes get huge. She takes in a deep breath, and looks ","into Kyle's eyes."
1120151,112,1,"Mecha Striesand","MS. STREISAND","Okay, now this is VERY important... Where is the Triangle of Zinthar now?"
1120152,112,1,"Mecha Striesand","KYLE","Triangle of Zinthar?"
1120153,112,1,"Mecha Striesand","STAN","Why do you want to know, lady?"
1120154,112,1,"Mecha Striesand","MS. STREISAND","I'M NOT TALKING TO YOU, YOU PISSANT LITTLE HICK!!!"
1120155,112,1,"Mecha Striesand","STAN","Woa, dude!"
1120156,112,1,"Mecha Striesand","Stan reels back. Babs grabs Kyle's arms and shakes him.",""
1120157,112,1,"Mecha Striesand","MS. STREISAND","WHERE IS THE TRIANGLE, DAMMIT?"
1120158,112,1,"Mecha Striesand","KYLE","AGHAGH!!"
1120159,112,1,"Mecha Striesand","Just then Officer Barbrady steps up.",""
1120160,112,1,"Mecha Striesand","OFFICER BARBRADY","What seems to be the problemo, here?"
1120161,112,1,"Mecha Striesand","Babs let's go of Kyle, stands up and fixes her hair.",""
1120162,112,1,"Mecha Striesand","MS. STREISAND","Problemo? There's no problemo, Officer. I was just introducing myself to these... CHARMING little boys."
1120163,112,1,"Mecha Striesand","CARTMAN","Nu-uh! She was being a total bitch!"
1120164,112,1,"Mecha Striesand","Babs gets pissed again, but contains herself.",""
1120165,112,1,"Mecha Striesand","OFFICER BARBRADY","Boys shouldn't you be in school?"
1120166,112,1,"Mecha Striesand","STAN","It's Saturday."
1120167,112,1,"Mecha Striesand","OFFICER BARBRADY","NO EXCUSES! MOVE ALONG YA LITTLE TROUBLE MAKERS!!"
1120168,112,1,"Mecha Striesand","The boys all look at each other and walk away. Babs and ","Barbrady are left alone."
1120169,112,1,"Mecha Striesand","MS. STREISAND","Well?"
1120170,112,1,"Mecha Striesand","OFFICER BARBRADY","Well what?"
1120171,112,1,"Mecha Striesand","MS. STREISAND","YOU know who I am, don't you?"
1120172,112,1,"Mecha Striesand","Barbrady looks her up and down.",""
1120173,112,1,"Mecha Striesand","OFFICER BARBRADY","Well, you ain't Fiona Apple. And if you ain't Fiona Apple I don't give a rat's ass."
1120174,112,1,"Mecha Striesand","MS. STREISAND","AAAGHGH!!!!!"
1120175,112,1,"Mecha Striesand","Streisand fumes and walks away.",""
1120176,112,1,"Mecha Striesand","OFFICER BARBRADY","Hoo! What a bitch!"
1120177,112,1,"Mecha Striesand","EXT. KYLE'S HOUSE",""
1120178,112,1,"Mecha Striesand","Chef knocks on Kyle's door with Leonard Maltin.",""
1120179,112,1,"Mecha Striesand","CHEF","I guess he's not home, Leonard Maltin."
1120180,112,1,"Mecha Striesand","LEONARD MALTIN","Damn! Then we must look for them elsewhere!"
1120181,112,1,"Mecha Striesand","CHEF","Now, come on, man! What is this all about?!"
1120182,112,1,"Mecha Striesand","LEONARD MALTIN","If Barbara Streisand saw the same news report I did, then those boys are in grave danger... If YOU were Barbara Streisand, where would you be right now?"
1120183,112,1,"Mecha Striesand","Chef thinks...",""
1120184,112,1,"Mecha Striesand","CHEF","Hmmm..."
1120185,112,1,"Mecha Striesand","EXT. TOM'S RHINOPLASTY - DAY",""
1120186,112,1,"Mecha Striesand","Establishing.",""
1120187,112,1,"Mecha Striesand","EXT. KYLE'S HOUSE",""
1120188,112,1,"Mecha Striesand","LEONARD MALTIN","No, no! I mean where would she be staying?"
1120189,112,1,"Mecha Striesand","CHEF","Oh... Uh, well, I always heard that Mrs. Streisand had her own four million dollar condominium up near the ski slope."
1120190,112,1,"Mecha Striesand","LEONARD MALTIN","Where?!"
1120191,112,1,"Mecha Striesand","CHEF","I don't know, it was just a rumor!"
1120192,112,1,"Mecha Striesand","LEONARD MALTIN","Dammit, man, where is your car?!?!"
1120193,112,1,"Mecha Striesand","EXT. BARBARA STREISAND'S 4 MILLION DOLLAR MOUNTAIN CONDO",""
1120194,112,1,"Mecha Striesand","A huge, all glass immaculate condo sits perched on a mountain ","above South Park."
1120195,112,1,"Mecha Striesand","A TITLE reads 'Barbara Streisand's Four Million Dollar ","Mountain Condo'."
1120196,112,1,"Mecha Striesand","INT. BARBARA STREISAND'S 4 MILLION DOLLAR MOUNTAIN CONDO",""
1120197,112,1,"Mecha Striesand","Babs stands on her balcony overlooking the town and tapping ","her fingers much like the Grinch."
